PERIOD:2014-06-30	STATUS:F	Gender:male	Population:161440
PERIOD:2014-09-30	STATUS:F	Gender:male	Population:162460
PERIOD:2014-12-31	STATUS:F	Gender:male	Population:162610
PERIOD:2015-03-31	STATUS:F	Gender:male	Population:163490
PERIOD:2015-06-30	STATUS:F	Gender:male	Population:163470
PERIOD:2015-09-30	STATUS:F	Gender:male	Population:164020
PERIOD:2015-12-31	STATUS:F	Gender:male	Population:163790
PERIOD:2016-03-31	STATUS:F	Gender:male	Population:164300
PERIOD:2016-06-30	STATUS:F	Gender:male	Population:163850
PERIOD:2016-09-30	STATUS:F	Gender:male	Population:163790
PERIOD:2016-12-31	STATUS:F	Gender:male	Population:162900
PERIOD:2017-03-31	STATUS:F	Gender:male	Population:163180
PERIOD:2017-06-30	STATUS:F	Gender:male	Population:162480
PERIOD:2017-09-30	STATUS:F	Gender:male	Population:162350
PERIOD:2017-12-31	STATUS:F	Gender:male	Population:161420
PERIOD:2018-03-31	STATUS:F	Gender:male	Population:161710
PERIOD:2018-06-30	STATUS:P	Gender:male	Population:161060
PERIOD:2008-06-30	STATUS:F	Gender:total	Population:317030
PERIOD:2008-09-30	STATUS:F	Gender:total	Population:317750
PERIOD:2008-12-31	STATUS:F	Gender:total	Population:316880
PERIOD:2009-03-31	STATUS:F	Gender:total	Population:317300
PERIOD:2009-06-30	STATUS:F	Gender:total	Population:317020
PERIOD:2009-09-30	STATUS:F	Gender:total	Population:317750
PERIOD:2009-12-31	STATUS:F	Gender:total	Population:316900
PERIOD:2010-03-31	STATUS:F	Gender:total	Population:317800
PERIOD:2010-06-30	STATUS:F	Gender:total	Population:317130
PERIOD:2010-09-30	STATUS:F	Gender:total	Population:317340
PERIOD:2010-12-31	STATUS:F	Gender:total	Population:315830
PERIOD:2011-03-31	STATUS:F	Gender:total	Population:315740
PERIOD:2011-06-30	STATUS:F	Gender:total	Population:314550
PERIOD:2011-09-30	STATUS:F	Gender:total	Population:314660
PERIOD:2011-12-31	STATUS:F	Gender:total	Population:313460
PERIOD:2012-03-31	STATUS:F	Gender:total	Population:312820
PERIOD:2012-06-30	STATUS:F	Gender:total	Population:312840
PERIOD:2012-09-30	STATUS:F	Gender:total	Population:312990
PERIOD:2012-12-31	STATUS:F	Gender:total	Population:312430
PERIOD:2013-03-31	STATUS:F	Gender:total	Population:312600
PERIOD:2013-06-30	STATUS:F	Gender:total	Population:312480
PERIOD:2013-09-30	STATUS:F	Gender:total	Population:313210
PERIOD:2013-12-31	STATUS:F	Gender:total	Population:312260
PERIOD:2014-03-31	STATUS:F	Gender:total	Population:313190
PERIOD:2014-06-30	STATUS:F	Gender:total	Population:313580
PERIOD:2014-09-30	STATUS:F	Gender:total	Population:315400
PERIOD:2014-12-31	STATUS:F	Gender:total	Population:315350
PERIOD:2015-03-31	STATUS:F	Gender:total	Population:316860
PERIOD:2015-06-30	STATUS:F	Gender:total	Population:316800
PERIOD:2015-09-30	STATUS:F	Gender:total	Population:318080
PERIOD:2015-12-31	STATUS:F	Gender:total	Population:317760
PERIOD:2016-03-31	STATUS:F	Gender:total	Population:318980
PERIOD:2016-06-30	STATUS:F	Gender:total	Population:318380
PERIOD:2016-09-30	STATUS:F	Gender:total	Population:318740
PERIOD:2016-12-31	STATUS:F	Gender:total	Population:317370
PERIOD:2017-03-31	STATUS:F	Gender:total	Population:318000
PERIOD:2017-06-30	STATUS:F	Gender:total	Population:316510
PERIOD:2017-09-30	STATUS:F	Gender:total	Population:316720
PERIOD:2017-12-31	STATUS:F	Gender:total	Population:315070
PERIOD:2018-03-31	STATUS:F	Gender:total	Population:315350
PERIOD:2018-06-30	STATUS:P	Gender:total	Population:314160
********************************

******** AGE:15-39 **********
PERIOD:2008-06-30	STATUS:F	Gender:female	Population:745200
PERIOD:2008-09-30	STATUS:F	Gender:female	Population:745500
PERIOD:2008-12-31	STATUS:F	Gender:female	Population:745500
PERIOD:2009-03-31	STATUS:F	Gender:female	Population:745900
PERIOD:2009-06-30	STATUS:F	Gender:female	Population:745000
PERIOD:2009-09-30	STATUS:F	Gender:female	Population:746500
PERIOD:2009-12-31	STATUS:F	Gender:female	Population:747700
PERIOD:2010-03-31	STATUS:F	Gender:female	Population:748400
PERIOD:2010-06-30	STATUS:F	Gender:female	Population:746500
PERIOD:2010-09-30	STATUS:F	Gender:female	Population:746800
PERIOD:2010-12-31	STATUS:F	Gender:female	Population:746300
PERIOD:2011-03-31	STATUS:F	Gender:female	Population:745600
PERIOD:2011-06-30	STATUS:F	Gender:female	Population:742500
PERIOD:2011-09-30	STATUS:F	Gender:female	Population:742100
PERIOD:2011-12-31	STATUS:F	Gender:female	Population:741200
PERIOD:2012-03-31	STATUS:F	Gender:female	Population:740100
PERIOD:2012-06-30	STATUS:F	Gender:female	Population:737300
PERIOD:2012-09-30	STATUS:F	Gender:female	Population:737100
PERIOD:2012-12-31	STATUS:F	Gender:female	Population:737100
PERIOD:2013-03-31	STATUS:F	Gender:female	Population:737500
PERIOD:2013-06-30	STATUS:F	Gender:female	Population:736700
PERIOD:2013-09-30	STATUS:F	Gender:female	Population:739400
PERIOD:2013-12-31	STATUS:F	Gender:female	Population:741900
PERIOD:2014-03-31	STATUS:F	Gender:female	Population:745300
PERIOD:2014-06-30	STATUS:F	Gender:female	Population:746500
PERIOD:2014-09-30	STATUS:F	Gender:female	Population:751800
PERIOD:2014-12-31	STATUS:F	Gender:female	Population:756600
PERIOD:2015-03-31	STATUS:F	Gender:female	Population:762400
PERIOD:2015-06-30	STATUS:F	Gender:female	Population:764700
PERIOD:2015-09-30	STATUS:F	Gender:female	Population:771500
PERIOD:2015-12-31	STATUS:F	Gender:female	Population:778700
PERIOD:2016-03-31	STATUS:F	Gender:female	Population:786100
PERIOD:2016-06-30	STATUS:F	Gender:female	Population:788900
PERIOD:2016-09-30	STATUS:F	Gender:female	Population:795900
PERIOD:2016-12-31	STATUS:F	Gender:female	Population:802700
PERIOD:2017-03-31	STATUS:F	Gender:female	Population:809900
PERIOD:2017-06-30	STATUS:F	Gender:female	Population:812600
PERIOD:2017-09-30	STATUS:F	Gender:female	Population:818900
PERIOD:2017-12-31	STATUS:F	Gender:female	Population:825100
PERIOD:2018-03-31	STATUS:F	Gender:female	Population:831600
PERIOD:2018-06-30	STATUS:P	Gender:female	Population:833500
PERIOD:2008-06-30	STATUS:F	Gender:male	Population:715200
PERIOD:2008-09-30	STATUS:F	Gender:male	Population:715300
PERIOD:2008-12-31	STATUS:F	Gender:male	Population:715200
PERIOD:2009-03-31	STATUS:F	Gender:male	Population:716700
PERIOD:2009-06-30	STATUS:F	Gender:male	Population:716000
PERIOD:2009-09-30	STATUS:F	Gender:male	Population:717400
PERIOD:2009-12-31	STATUS:F	Gender:male	Population:718700
PERIOD:2010-03-31	STATUS:F	Gender:male	Population:720200
PERIOD:2010-06-30	STATUS:F	Gender:male	Population:718200
PERIOD:2010-09-30	STATUS:F	Gender:male	Population:719100
PERIOD:2010-12-31	STATUS:F	Gender:male	Population:719500
PERIOD:2011-03-31	STATUS:F	Gender:male	Population:719500
PERIOD:2011-06-30	STATUS:F	Gender:male	Population:716700
PERIOD:2011-09-30	STATUS:F	Gender:male	Population:716600
PERIOD:2011-12-31	STATUS:F	Gender:male	Population:716200
PERIOD:2012-03-31	STATUS:F	Gender:male	Population:715600
PERIOD:2012-06-30	STATUS:F	Gender:male	Population:713200
PERIOD:2012-09-30	STATUS:F	Gender:male	Population:713200
PERIOD:2012-12-31	STATUS:F	Gender:male	Population:714200
PERIOD:2013-03-31	STATUS:F	Gender:male	Population:715600
PERIOD:2013-06-30	STATUS:F	Gender:male	Population:715700
PERIOD:2013-09-30	STATUS:F	Gender:male	Population:720000
PERIOD:2013-12-31	STATUS:F	Gender:male	Population:724600
PERIOD:2014-03-31	STATUS:F	Gender:male	Population:730700
PERIOD:2014-06-30	STATUS:F	Gender:male	Population:734600
PERIOD:2014-09-30	STATUS:F	Gender:male	Population:742700
PERIOD:2014-12-31	STATUS:F	Gender:male	Population:750000
PERIOD:2015-03-31	STATUS:F	Gender:male	Population:759300
PERIOD:2015-06-30	STATUS:F	Gender:male	Population:763800
PERIOD:2015-09-30	STATUS:F	Gender:male	Population:772800
PERIOD:2015-12-31	STATUS:F	Gender:male	Population:781200
PERIOD:2016-03-31	STATUS:F	Gender:male	Population:790400
PERIOD:2016-06-30	STATUS:F	Gender:male	Population:794500
PERIOD:2016-09-30	STATUS:F	Gender:male	Population:802100
PERIOD:2016-12-31	STATUS:F	Gender:male	Population:809400
PERIOD:2017-03-31	STATUS:F	Gender:male	Population:818200
PERIOD:2017-06-30	STATUS:F	Gender:male	Population:822300
PERIOD:2017-09-30	STATUS:F	Gender:male	Population:829200
PERIOD:2017-12-31	STATUS:F	Gender:male	Population:836400
PERIOD:2018-03-31	STATUS:F	Gender:male	Population:844400
PERIOD:2018-06-30	STATUS:P	Gender:male	Population:847400
PERIOD:2008-06-30	STATUS:F	Gender:total	Population:1460400
PERIOD:2008-09-30	STATUS:F	Gender:total	Population:1460800
PERIOD:2008-12-31	STATUS:F	Gender:total	Population:1460700
PERIOD:2009-03-31	STATUS:F	Gender:total	Population:1462600
PERIOD:2009-06-30	STATUS:F	Gender:total	Population:1461000
PERIOD:2009-09-30	STATUS:F	Gender:total	Population:1463900
PERIOD:2009-12-31	STATUS:F	Gender:total	Population:1466400
PERIOD:2010-03-31	STATUS:F	Gender:total	Population:1468600
PERIOD:2010-06-30	STATUS:F	Gender:total	Population:1464600
PERIOD:2010-09-30	STATUS:F	Gender:total	Population:1465900
PERIOD:2010-12-31	STATUS:F	Gender:total	Population:1465800
PERIOD:2011-03-31	STATUS:F	Gender:total	Population:1465000
PERIOD:2011-06-30	STATUS:F	Gender:total	Population:1459100
PERIOD:2011-09-30	STATUS:F	Gender:total	Population:1458700
PERIOD:2011-12-31	STATUS:F	Gender:total	Population:1457400
PERIOD:2012-03-31	STATUS:F	Gender:total	Population:1455700
PERIOD:2012-06-30	STATUS:F	Gender:total	Population:1450500
PERIOD:2012-09-30	STATUS:F	Gender:total	Population:1450300
PERIOD:2012-12-31	STATUS:F	Gender:total	Population:1451300
PERIOD:2013-03-31	STATUS:F	Gender:total	Population:1453100
PERIOD:2013-06-30	STATUS:F	Gender:total	Population:1452300
PERIOD:2013-09-30	STATUS:F	Gender:total	Population:1459400
PERIOD:2013-12-31	STATUS:F	Gender:total	Population:1466500
PERIOD:2014-03-31	STATUS:F	Gender:total	Population:1476000
PERIOD:2014-06-30	STATUS:F	Gender:total	Population:1481100
PERIOD:2014-09-30	STATUS:F	Gender:total	Population:1494500
PERIOD:2014-12-31	STATUS:F	Gender:total	Population:1506500
PERIOD:2015-03-31	STATUS:F	Gender:total	Population:1521700
PERIOD:2015-06-30	STATUS:F	Gender:total	Population:1528500
PERIOD:2015-09-30	STATUS:F	Gender:total	Population:1544300
PERIOD:2015-12-31	STATUS:F	Gender:total	Population:1559900
PERIOD:2016-03-31	STATUS:F	Gender:total	Population:1576500
PERIOD:2016-06-30	STATUS:F	Gender:total	Population:1583400
PERIOD:2016-09-30	STATUS:F	Gender:total	Population:1597900
PERIOD:2016-12-31	STATUS:F	Gender:total	Population:1612200
PERIOD:2017-03-31	STATUS:F	Gender:total	Population:1628100
PERIOD:2017-06-30	STATUS:F	Gender:total	Population:1634900
PERIOD:2017-09-30	STATUS:F	Gender:total	Population:1648100
PERIOD:2017-12-31	STATUS:F	Gender:total	Population:1661500
PERIOD:2018-03-31	STATUS:F	Gender:total	Population:1676000
PERIOD:2018-06-30	STATUS:P	Gender:total	Population:1680800
********************************

******** AGE:20-24 **********
PERIOD:2008-06-30	STATUS:F	Gender:female	Population:144350
PERIOD:2008-09-30	STATUS:F	Gender:female	Population:144690
PERIOD:2008-12-31	STATUS:F	Gender:female	Population:144910
PERIOD:2009-03-31	STATUS:F	Gender:female	Population:145570
PERIOD:2009-06-30	STATUS:F	Gender:female	Population:145730
PERIOD:2009-09-30	STATUS:F	Gender:female	Population:146790
PERIOD:2009-12-31	STATUS:F	Gender:female	Population:147930
PERIOD:2010-03-31	STATUS:F	Gender:female	Population:149000
PERIOD:2010-06-30	STATUS:F	Gender:female	Population:149320
PERIOD:2010-09-30	STATUS:F	Gender:female	Population:150630
PERIOD:2010-12-31	STATUS:F	Gender:female	Population:151650
PERIOD:2011-03-31	STATUS:F	Gender:female	Population:152690
PERIOD:2011-06-30	STATUS:F	Gender:female	Population:152740
PERIOD:2011-09-30	STATUS:F	Gender:female	Population:153790
PERIOD:2011-12-31	STATUS:F	Gender:female	Population:154280
PERIOD:2012-03-31	STATUS:F	Gender:female	Population:154810
PERIOD:2012-06-30	STATUS:F	Gender:female	Population:154300
PERIOD:2012-09-30	STATUS:F	Gender:female	Population:154810
PERIOD:2012-12-31	STATUS:F	Gender:female	Population:155160
PERIOD:2013-03-31	STATUS:F	Gender:female	Population:155720
PERIOD:2013-06-30	STATUS:F	Gender:female	Population:155740
PERIOD:2013-09-30	STATUS:F	Gender:female	Population:156800
PERIOD:2013-12-31	STATUS:F	Gender:female	Population:158050
PERIOD:2014-03-31	STATUS:F	Gender:female	Population:159180
PERIOD:2014-06-30	STATUS:F	Gender:female	Population:159330
PERIOD:2014-09-30	STATUS:F	Gender:female	Population:160690
PERIOD:2014-12-31	STATUS:F	Gender:female	Population:161730
PERIOD:2015-03-31	STATUS:F	Gender:female	Population:163270
PERIOD:2015-06-30	STATUS:F	Gender:female	Population:163200
PERIOD:2015-09-30	STATUS:F	Gender:female	Population:164630
PERIOD:2015-12-31	STATUS:F	Gender:female	Population:165730
PERIOD:2016-03-31	STATUS:F	Gender:female	Population:166980
PERIOD:2016-06-30	STATUS:F	Gender:female	Population:166630
PERIOD:2016-09-30	STATUS:F	Gender:female	Population:167770
PERIOD:2016-12-31	STATUS:F	Gender:female	Population:169150
PERIOD:2017-03-31	STATUS:F	Gender:female	Population:170140
PERIOD:2017-06-30	STATUS:F	Gender:female	Population:170200
PERIOD:2017-09-30	STATUS:F	Gender:female	Population:170760
PERIOD:2017-12-31	STATUS:F	Gender:female	Population:171640
PERIOD:2018-03-31	STATUS:F	Gender:female	Population:172390
PERIOD:2018-06-30	STATUS:P	Gender:female	Population:171820
PERIOD:2008-06-30	STATUS:F	Gender:male	Population:144390
PERIOD:2008-09-30	STATUS:F	Gender:male	Population:144950
PERIOD:2008-12-31	STATUS:F	Gender:male	Population:145130
PERIOD:2009-03-31	STATUS:F	Gender:male	Population:146260
PERIOD:2009-06-30	STATUS:F	Gender:male	Population:146620
PERIOD:2009-09-30	STATUS:F	Gender:male	Population:148090
PERIOD:2009-12-31	STATUS:F	Gender:male	Population:149060
PERIOD:2010-03-31	STATUS:F	Gender:male	Population:150320
PERIOD:2010-06-30	STATUS:F	Gender:male	Population:150440
PERIOD:2010-09-30	STATUS:F	Gender:male	Population:152060
PERIOD:2010-12-31	STATUS:F	Gender:male	Population:153130
PERIOD:2011-03-31	STATUS:F	Gender:male	Population:154410
PERIOD:2011-06-30	STATUS:F	Gender:male	Population:154490
PERIOD:2011-09-30	STATUS:F	Gender:male	Population:155590
PERIOD:2011-12-31	STATUS:F	Gender:male	Population:156120
PERIOD:2012-03-31	STATUS:F	Gender:male	Population:157020
PERIOD:2012-06-30	STATUS:F	Gender:male	Population:156360
PERIOD:2012-09-30	STATUS:F	Gender:male	Population:157160
PERIOD:2012-12-31	STATUS:F	Gender:male	Population:157650
PERIOD:2013-03-31	STATUS:F	Gender:male	Population:158640
PERIOD:2013-06-30	STATUS:F	Gender:male	Population:159180
PERIOD:2013-09-30	STATUS:F	Gender:male	Population:160780
PERIOD:2013-12-31	STATUS:F	Gender:male	Population:162550
PERIOD:2014-03-31	STATUS:F	Gender:male	Population:164850
PERIOD:2014-06-30	STATUS:F	Gender:male	Population:166320
PERIOD:2014-09-30	STATUS:F	Gender:male	Population:168900
PERIOD:2014-12-31	STATUS:F	Gender:male	Population:171190
PERIOD:2015-03-31	STATUS:F	Gender:male	Population:174550
PERIOD:2015-06-30	STATUS:F	Gender:male	Population:175450
PERIOD:2015-09-30	STATUS:F	Gender:male	Population:177680
PERIOD:2015-12-31	STATUS:F	Gender:male	Population:179600
PERIOD:2016-03-31	STATUS:F	Gender:male	Population:181880
PERIOD:2016-06-30	STATUS:F	Gender:male	Population:182170
PERIOD:2016-09-30	STATUS:F	Gender:male	Population:183550
PERIOD:2016-12-31	STATUS:F	Gender:male	Population:184590
PERIOD:2017-03-31	STATUS:F	Gender:male	Population:185470
PERIOD:2017-06-30	STATUS:F	Gender:male	Population:185620
PERIOD:2017-09-30	STATUS:F	Gender:male	Population:185840
PERIOD:2017-12-31	STATUS:F	Gender:male	Population:186480
PERIOD:2018-03-31	STATUS:F	Gender:male	Population:187220
PERIOD:2018-06-30	STATUS:P	Gender:male	Population:186440
PERIOD:2008-06-30	STATUS:F	Gender:total	Population:288740
PERIOD:2008-09-30	STATUS:F	Gender:total	Population:289640
PERIOD:2008-12-31	STATUS:F	Gender:total	Population:290040
PERIOD:2009-03-31	STATUS:F	Gender:total	Population:291830
PERIOD:2009-06-30	STATUS:F	Gender:total	Population:292350
PERIOD:2009-09-30	STATUS:F	Gender:total	Population:294880
PERIOD:2009-12-31	STATUS:F	Gender:total	Population:296990
PERIOD:2010-03-31	STATUS:F	Gender:total	Population:299320
PERIOD:2010-06-30	STATUS:F	Gender:total	Population:299760
PERIOD:2010-09-30	STATUS:F	Gender:total	Population:302680
PERIOD:2010-12-31	STATUS:F	Gender:total	Population:304780
PERIOD:2011-03-31	STATUS:F	Gender:total	Population:307090
PERIOD:2011-06-30	STATUS:F	Gender:total	Population:307230
PERIOD:2011-09-30	STATUS:F	Gender:total	Population:309380
PERIOD:2011-12-31	STATUS:F	Gender:total	Population:310400
PERIOD:2012-03-31	STATUS:F	Gender:total	Population:311830
PERIOD:2012-06-30	STATUS:F	Gender:total	Population:310660
PERIOD:2012-09-30	STATUS:F	Gender:total	Population:311970
PERIOD:2012-12-31	STATUS:F	Gender:total	Population:312800
PERIOD:2013-03-31	STATUS:F	Gender:total	Population:314360
PERIOD:2013-06-30	STATUS:F	Gender:total	Population:314920
PERIOD:2013-09-30	STATUS:F	Gender:total	Population:317580
PERIOD:2013-12-31	STATUS:F	Gender:total	Population:320600
PERIOD:2014-03-31	STATUS:F	Gender:total	Population:324030
PERIOD:2014-06-30	STATUS:F	Gender:total	Population:325650
PERIOD:2014-09-30	STATUS:F	Gender:total	Population:329590
PERIOD:2014-12-31	STATUS:F	Gender:total	Population:332920
PERIOD:2015-03-31	STATUS:F	Gender:total	Population:337820
PERIOD:2015-06-30	STATUS:F	Gender:total	Population:338660
PERIOD:2015-09-30	STATUS:F	Gender:total	Population:342310
PERIOD:2015-12-31	STATUS:F	Gender:total	Population:345330
PERIOD:2016-03-31	STATUS:F	Gender:total	Population:348860
PERIOD:2016-06-30	STATUS:F	Gender:total	Population:348800
PERIOD:2016-09-30	STATUS:F	Gender:total	Population:351320
PERIOD:2016-12-31	STATUS:F	Gender:total	Population:353740
PERIOD:2017-03-31	STATUS:F	Gender:total	Population:355600
PERIOD:2017-06-30	STATUS:F	Gender:total	Population:355830
PERIOD:2017-09-30	STATUS:F	Gender:total	Population:356600
PERIOD:2017-12-31	STATUS:F	Gender:total	Population:358110
PERIOD:2018-03-31	STATUS:F	Gender:total	Population:359610
PERIOD:2018-06-30	STATUS:P	Gender:total	Population:358260
********************************

******** AGE:25-29 **********
PERIOD:2008-06-30	STATUS:F	Gender:female	Population:137430
PERIOD:2008-09-30	STATUS:F	Gender:female	Population:137780
PERIOD:2008-12-31	STATUS:F	Gender:female	Population:138610
PERIOD:2009-03-31	STATUS:F	Gender:female	Population:139040
PERIOD:2009-06-30	STATUS:F	Gender:female	Population:139000
PERIOD:2009-09-30	STATUS:F	Gender:female	Population:139760
PERIOD:2009-12-31	STATUS:F	Gender:female	Population:140890
PERIOD:2010-03-31	STATUS:F	Gender:female	Population:141190
PERIOD:2010-06-30	STATUS:F	Gender:female	Population:140550
PERIOD:2010-09-30	STATUS:F	Gender:female	Population:140780
PERIOD:2010-12-31	STATUS:F	Gender:female	Population:141370
PERIOD:2011-03-31	STATUS:F	Gender:female	Population:141280
PERIOD:2011-06-30	STATUS:F	Gender:female	Population:140800
PERIOD:2011-09-30	STATUS:F	Gender:female	Population:140960
PERIOD:2011-12-31	STATUS:F	Gender:female	Population:141420
PERIOD:2012-03-31	STATUS:F	Gender:female	Population:141180
PERIOD:2012-06-30	STATUS:F	Gender:female	Population:140570
PERIOD:2012-09-30	STATUS:F	Gender:female	Population:140970
PERIOD:2012-12-31	STATUS:F	Gender:female	Population:141550
PERIOD:2013-03-31	STATUS:F	Gender:female	Population:141990
PERIOD:2013-06-30	STATUS:F	Gender:female	Population:142160
PERIOD:2013-09-30	STATUS:F	Gender:female	Population:143600
PERIOD:2013-12-31	STATUS:F	Gender:female	Population:145300
PERIOD:2014-03-31	STATUS:F	Gender:female	Population:146920
PERIOD:2014-06-30	STATUS:F	Gender:female	Population:147870
PERIOD:2014-09-30	STATUS:F	Gender:female	Population:150040
PERIOD:2014-12-31	STATUS:F	Gender:female	Population:152940
PERIOD:2015-03-31	STATUS:F	Gender:female	Population:155300
PERIOD:2015-06-30	STATUS:F	Gender:female	Population:156760
PERIOD:2015-09-30	STATUS:F	Gender:female	Population:159800
PERIOD:2015-12-31	STATUS:F	Gender:female	Population:163470
PERIOD:2016-03-31	STATUS:F	Gender:female	Population:166810
PERIOD:2016-06-30	STATUS:F	Gender:female	Population:168410
PERIOD:2016-09-30	STATUS:F	Gender:female	Population:171250
PERIOD:2016-12-31	STATUS:F	Gender:female	Population:174380
PERIOD:2017-03-31	STATUS:F	Gender:female	Population:177560
PERIOD:2017-06-30	STATUS:F	Gender:female	Population:178800
PERIOD:2017-09-30	STATUS:F	Gender:female	Population:180890
PERIOD:2017-12-31	STATUS:F	Gender:female	Population:183520
PERIOD:2018-03-31	STATUS:F	Gender:female	Population:185700
PERIOD:2018-06-30	STATUS:P	Gender:female	Population:186200
PERIOD:2008-06-30	STATUS:F	Gender:male	Population:131140
PERIOD:2008-09-30	STATUS:F	Gender:male	Population:131530
PERIOD:2008-12-31	STATUS:F	Gender:male	Population:132600
PERIOD:2009-03-31	STATUS:F	Gender:male	Population:133320
PERIOD:2009-06-30	STATUS:F	Gender:male	Population:133210
PERIOD:2009-09-30	STATUS:F	Gender:male	Population:133660
PERIOD:2009-12-31	STATUS:F	Gender:male	Population:134950
PERIOD:2010-03-31	STATUS:F	Gender:male	Population:135230
PERIOD:2010-06-30	STATUS:F	Gender:male	Population:134490
PERIOD:2010-09-30	STATUS:F	Gender:male	Population:134640
PERIOD:2010-12-31	STATUS:F	Gender:male	Population:135290
PERIOD:2011-03-31	STATUS:F	Gender:male	Population:134910
PERIOD:2011-06-30	STATUS:F	Gender:male	Population:134090
PERIOD:2011-09-30	STATUS:F	Gender:male	Population:134120
PERIOD:2011-12-31	STATUS:F	Gender:male	Population:134730
PERIOD:2012-03-31	STATUS:F	Gender:male	Population:134690
PERIOD:2012-06-30	STATUS:F	Gender:male	Population:133950
PERIOD:2012-09-30	STATUS:F	Gender:male	Population:134020
PERIOD:2012-12-31	STATUS:F	Gender:male	Population:134850
PERIOD:2013-03-31	STATUS:F	Gender:male	Population:135210
PERIOD:2013-06-30	STATUS:F	Gender:male	Population:135330
PERIOD:2013-09-30	STATUS:F	Gender:male	Population:137180
PERIOD:2013-12-31	STATUS:F	Gender:male	Population:139580
PERIOD:2014-03-31	STATUS:F	Gender:male	Population:141800
PERIOD:2014-06-30	STATUS:F	Gender:male	Population:143380
PERIOD:2014-09-30	STATUS:F	Gender:male	Population:146590
PERIOD:2014-12-31	STATUS:F	Gender:male	Population:149920
PERIOD:2015-03-31	STATUS:F	Gender:male	Population:153290
PERIOD:2015-06-30	STATUS:F	Gender:male	Population:155560
PERIOD:2015-09-30	STATUS:F	Gender:male	Population:159320
PERIOD:2015-12-31	STATUS:F	Gender:male	Population:163590
PERIOD:2016-03-31	STATUS:F	Gender:male	Population:167450
PERIOD:2016-06-30	STATUS:F	Gender:male	Population:169830
PERIOD:2016-09-30	STATUS:F	Gender:male	Population:173300
PERIOD:2016-12-31	STATUS:F	Gender:male	Population:177340
PERIOD:2017-03-31	STATUS:F	Gender:male	Population:181320
PERIOD:2017-06-30	STATUS:F	Gender:male	Population:183060
PERIOD:2017-09-30	STATUS:F	Gender:male	Population:186100
PERIOD:2017-12-31	STATUS:F	Gender:male	Population:189590
PERIOD:2018-03-31	STATUS:F	Gender:male	Population:192600
PERIOD:2018-06-30	STATUS:P	Gender:male	Population:193850
PERIOD:2008-06-30	STATUS:F	Gender:total	Population:268570
PERIOD:2008-09-30	STATUS:F	Gender:total	Population:269310
PERIOD:2008-12-31	STATUS:F	Gender:total	Population:271210
PERIOD:2009-03-31	STATUS:F	Gender:total	Population:272370
PERIOD:2009-06-30	STATUS:F	Gender:total	Population:272210
PERIOD:2009-09-30	STATUS:F	Gender:total	Population:273420
PERIOD:2009-12-31	STATUS:F	Gender:total	Population:275830
PERIOD:2010-03-31	STATUS:F	Gender:total	Population:276420
PERIOD:2010-06-30	STATUS:F	Gender:total	Population:275040
PERIOD:2010-09-30	STATUS:F	Gender:total	Population:275430
PERIOD:2010-12-31	STATUS:F	Gender:total	Population:276660
PERIOD:2011-03-31	STATUS:F	Gender:total	Population:276200
PERIOD:2011-06-30	STATUS:F	Gender:total	Population:274880
PERIOD:2011-09-30	STATUS:F	Gender:total	Population:275080
PERIOD:2011-12-31	STATUS:F	Gender:total	Population:276160
PERIOD:2012-03-31	STATUS:F	Gender:total	Population:275880
PERIOD:2012-06-30	STATUS:F	Gender:total	Population:274520
PERIOD:2012-09-30	STATUS:F	Gender:total	Population:274990
PERIOD:2012-12-31	STATUS:F	Gender:total	Population:276400
PERIOD:2013-03-31	STATUS:F	Gender:total	Population:277190
PERIOD:2013-06-30	STATUS:F	Gender:total	Population:277490
PERIOD:2013-09-30	STATUS:F	Gender:total	Population:280780
PERIOD:2013-12-31	STATUS:F	Gender:total	Population:284880
PERIOD:2014-03-31	STATUS:F	Gender:total	Population:288720
PERIOD:2014-06-30	STATUS:F	Gender:total	Population:291250
PERIOD:2014-09-30	STATUS:F	Gender:total	Population:296630
PERIOD:2014-12-31	STATUS:F	Gender:total	Population:302860
PERIOD:2015-03-31	STATUS:F	Gender:total	Population:308590
PERIOD:2015-06-30	STATUS:F	Gender:total	Population:312310
PERIOD:2015-09-30	STATUS:F	Gender:total	Population:319120
PERIOD:2015-12-31	STATUS:F	Gender:total	Population:327060
PERIOD:2016-03-31	STATUS:F	Gender:total	Population:334250
PERIOD:2016-06-30	STATUS:F	Gender:total	Population:338240
PERIOD:2016-09-30	STATUS:F	Gender:total	Population:344550
PERIOD:2016-12-31	STATUS:F	Gender:total	Population:351720
PERIOD:2017-03-31	STATUS:F	Gender:total	Population:358880
PERIOD:2017-06-30	STATUS:F	Gender:total	Population:361860
PERIOD:2017-09-30	STATUS:F	Gender:total	Population:366990
PERIOD:2017-12-31	STATUS:F	Gender:total	Population:373110
PERIOD:2018-03-31	STATUS:F	Gender:total	Population:378290
PERIOD:2018-06-30	STATUS:P	Gender:total	Population:380050
********************************

******** AGE:30-34 **********
PERIOD:2008-06-30	STATUS:F	Gender:female	Population:142060
PERIOD:2008-09-30	STATUS:F	Gender:female	Population:141380
PERIOD:2008-12-31	STATUS:F	Gender:female	Population:141200
PERIOD:2009-03-31	STATUS:F	Gender:female	Population:140890
PERIOD:2009-06-30	STATUS:F	Gender:female	Population:140450
PERIOD:2009-09-30	STATUS:F	Gender:female	Population:140320
